Phone Number,Order ID,Order Date,Payment Method,SKU Code,SKU Name,SKU Category,SKU Price,Qty Sold,Net Value,Channel,Store,Profit
82150029609,6C9618003547,4/27/2025,Voucher,10602600000000,CHOCOLATOS VANILLA BOX 90GR,MAKANAN & MINUMAN OLAHAN,12500,4,50000,Gojek,CIKAMPEK,15764
81316578438,6C8809280979,4/11/2025,Voucher,10100200000000,RYOU RIBEYE POUCH 200GR,MAKANAN & MINUMAN OLAHAN,63000,2,126000,Shopee,SOREANG BANDUNG,22000
81220376651,6C9943564835,9/8/2025,QRIS,10501100000000,CIMORY YOGHURT STICK STRAWBERRY 40GR,MAKANAN & MINUMAN OLAHAN,3500,3,10500,WA,GDC DEPOK,4014
81286115507,6C9879946608,3/6/2025,Debit Card,10601700000000,"BANGO KECAP MANIS 1,6KG",BUMBU & KONDIMEN,54500,3,163500,Offline,SOREANG BANDUNG,40256.76
81362698588,6C2363939212,8/18/2025,Cash,10300700000000,SPI TIMUN LOKAL 400GR,MAKANAN & MINUMAN OLAHAN,6300,4,25200,Shopee,GDC DEPOK,1200
81362698588,6C2363939212,8/18/2025,Cash,10601400000000,DILMAH TEABAG PEPPERMINT 20PC,MAKANAN & MINUMAN OLAHAN,83600,3,250800,Shopee,GDC DEPOK,58800
87832444099,6C3286770916,11/30/2025,Voucher,10607800000000,NIMS MINI CRISPY CHOCO TUB MINI RAINBOW COCO CRUNCH,MAKANAN & MINUMAN OLAHAN,24900,5,124500,Offline,GDC DEPOK,37110
87832444099,6C3286770916,11/30/2025,Voucher,10300700000000,SFI TOMAT 250GR,MAKANAN & MINUMAN OLAHAN,9900,4,39600,Offline,GDC DEPOK,7600
87876662915,6C7160244432,7/3/2025,Voucher,10100100000000,DAGING RAWON DADU 250GR,DAGING,30200,3.39,102378,Gojek,GDC DEPOK,17268.66
82179655979,6C5124531665,3/14/2025,QRIS,10602600000000,BISKIES SANDWICH CRACKERS CHEESE 96GR,MAKANAN & MINUMAN OLAHAN,8500,1,8500,Gojek,TEBET,2531.54
82179655979,6C5124531665,3/14/2025,QRIS,10300700000000,SFI BUNCIS 240GR,MAKANAN & MINUMAN OLAHAN,9900,3,29700,Gojek,TEBET,5700
87871706689,6C7652556452,3/30/2025,Debit Card,10707700000000,GRELHA GRILL BBQ ANTI ADHERENT,MAKANAN & MINUMAN OLAHAN,79900,5,399500,Offline,BOGOR,114500
81276889365,6C2804755730,10/8/2025,QRIS,10501100000000,CIMORY BITES YUZU 120GR,MAKANAN & MINUMAN OLAHAN,9500,2,19000,WA,SOREANG BANDUNG,6028
81276889365,6C2804755730,10/8/2025,QRIS,10300700000000,CABE MERAH KERITING KG,MAKANAN & MINUMAN OLAHAN,50500,5,252500,WA,SOREANG BANDUNG,77500
81383715013,6C1578304593,6/1/2025,Debit Card,10100100000000,BEEF HATI SAPI 500GR,DAGING,25000,4.74,118500,Offline,SOREANG BANDUNG,35550
81383715013,6C1578304593,6/1/2025,Debit Card,10602600000000,POETRI BALI KC HORE AYAMSPICY 200GR,AYAM & TELUR,30900,0.88,27192,Offline,SOREANG BANDUNG,8712
85730152934,6C3508594537,1/31/2025,Cash,10707700000000,ABC BATERAI SUPER POWER AAA 4S,MAKANAN & MINUMAN OLAHAN,17500,4,70000,WA,KRANJI,27200
81358057016,6C2416944142,9/23/2025,QRIS,11208100000000,INDOCHEESE PARMESAN PREMIUM 200GR,MAKANAN & MINUMAN OLAHAN,117200,1,117200,Tokopedia,TEBET,32700
81358057016,6C2416944142,9/23/2025,QRIS,10300600000000,PISANG ULI KECIL,MAKANAN & MINUMAN OLAHAN,3000,1,3000,Tokopedia,TEBET,1000
81358057016,6C2416944142,9/23/2025,QRIS,10501100000000,GOODY GOOD BAR MIXED 45ML,MAKANAN & MINUMAN OLAHAN,15000,1,15000,Tokopedia,TEBET,4500
87895072509,6C5281611674,5/28/2025,QRIS,10601800000000,IRHAMNI BUBUK CABE 50GR,MAKANAN & MINUMAN OLAHAN,11400,3,34200,Shopee,SOREANG BANDUNG,6480
87895072509,6C5281611674,5/28/2025,QRIS,10607000000000,MANITA BUMBU NASGOR RENDANG SAPI 80GR,DAGING,8900,4.03,35867,Shopee,SOREANG BANDUNG,10453.82
85751543586,6C1504003073,8/10/2025,Cash,10501100000000,SARI ROTI SOBEK CHOCOLATE SARIKAYA 226GR,MAKANAN & MINUMAN OLAHAN,18000,2,36000,WA,KRANGGAN,6810.82
85751543586,6C1504003073,8/10/2025,Cash,10300700000000,SWJ PAKET SAYUR LODEH EKONOMIS,MAKANAN & MINUMAN OLAHAN,10000,4,40000,WA,KRANGGAN,8000
85751543586,6C1504003073,8/10/2025,Cash,10501200000000,GOLDEN FARM MIXED VEGETABLES 500GR,MAKANAN & MINUMAN OLAHAN,34400,2,68800,WA,KRANGGAN,19300
85751543586,6C1504003073,8/10/2025,Cash,10602600000000,CHOCOLATOS VANILLA BOX 90GR,MAKANAN & MINUMAN OLAHAN,12500,1,12500,WA,KRANGGAN,3941
85751543586,6C1504003073,8/10/2025,Cash,10501200000000,KIMBO BRATWURST ORIGINAL 500GR,MAKANAN & MINUMAN OLAHAN,41300,5,206500,WA,KRANGGAN,76545.05
81180914576,6C8543481311,9/7/2025,Voucher,10601700000000,MY TASTE SPICY BBQ LV2 500GR,MAKANAN & MINUMAN OLAHAN,22000,4,88000,Tokopedia,SOREANG BANDUNG,28000
81180914576,6C8543481311,9/7/2025,Voucher,10607800000000,NIMS MINI CRISPY CHOCO TUB CEREAL DARK CHOCOLATE,MAKANAN & MINUMAN OLAHAN,24900,4,99600,Tokopedia,SOREANG BANDUNG,29688
81180914576,6C8543481311,9/7/2025,Voucher,10100100000000,DAGING SOP 500GR,DAGING,39500,1.19,47005,Tokopedia,SOREANG BANDUNG,11933.91
81180914576,6C8543481311,9/7/2025,Voucher,10300700000000,SWJ CABE KERITING MERAH 200GR,MAKANAN & MINUMAN OLAHAN,25600,5,128000,Tokopedia,SOREANG BANDUNG,8000
82137159472,6C6682230700,1/26/2025,Cash,10100300000000,LAMB LEHER KAMBING UTUH KG,MAKANAN & MINUMAN OLAHAN,70000,5,350000,Shopee,KEMANG,50000
82137159472,6C6682230700,1/26/2025,Cash,10300600000000,PISANG RAJA KECIL,MAKANAN & MINUMAN OLAHAN,10000,1,10000,Shopee,KEMANG,2000
81395142206,6C9300916101,11/20/2025,QRIS,10601500000000,KOKO KRUNCH CEREAL 150GR,MAKANAN & MINUMAN OLAHAN,22700,3,68100,Gojek,SOREANG BANDUNG,14975.01
87892228154,6C6818200957,10/7/2025,Voucher,10501200000000,REMPA FOOD AYAM GORENG 1 EKOR,AYAM & TELUR,58000,2.65,153700,Offline,GDC DEPOK,26017.7
87892228154,6C6818200957,10/7/2025,Voucher,10300700000000,DF PARE 500GR,MAKANAN & MINUMAN OLAHAN,13000,4,52000,Offline,GDC DEPOK,4000
82190089282,6C1556318637,5/23/2025,QRIS,10601300000000,TULIP TEPUNG TERIGU 1KG,MAKANAN & MINUMAN OLAHAN,9500,5,47500,Offline,SOREANG BANDUNG,11463.95
82190089282,6C1556318637,5/23/2025,QRIS,10601700000000,CABEYA SAMBAL TABUR BALADO 20GR,BUMBU & KONDIMEN,4900,2,9800,Offline,SOREANG BANDUNG,2200
82180641770,6C3352039938,2/2/2025,Debit Card,10607000000000,BAMBOE BUMBU PECEL 200GR,BUMBU & KONDIMEN,18900,5,94500,WA,BOGOR,26932.45
82180641770,6C3352039938,2/2/2025,Debit Card,10603900000000,PRABU KERUPUK KULIT 60GR,MAKANAN & MINUMAN OLAHAN,19300,4,77200,WA,BOGOR,25200
82180641770,6C3352039938,2/2/2025,Debit Card,10602600000000,SUKRO KEDELE 95GR,MAKANAN & MINUMAN OLAHAN,9800,5,49000,WA,BOGOR,14315.3
82160015137,6C2253242080,12/12/2025,Voucher,10607000000000,MAE PLOY RED CURRY PASTE 50GR,MAKANAN & MINUMAN OLAHAN,15500,1,15500,Tokopedia,JATI RAWAMANGUN,4250
81341893042,6C6325882736,3/28/2025,Debit Card,10100200000000,YAKINIKU SRPLATE CAND AA 300GR,MAKANAN & MINUMAN OLAHAN,71500,5,357500,Offline,GDC DEPOK,82500
81341893042,6C6325882736,3/28/2025,Debit Card,10100100000000,DG GILING REGULER 1KG,MAKANAN & MINUMAN OLAHAN,85000,5,425000,Offline,GDC DEPOK,42500
81323002823,6C6506867218,3/20/2025,Cash,10602400000000,ABC SPECIAL GRADE COCOPANDAN 460ML,MAKANAN & MINUMAN OLAHAN,28900,4,115600,Gojek,GDC DEPOK,22327.92
81323002823,6C6506867218,3/20/2025,Cash,10602400000000,JUNGLE JUICE MANGGA 1L,MAKANAN & MINUMAN OLAHAN,29500,5,147500,Gojek,GDC DEPOK,28920
82151616825,6C4709625578,2/5/2025,QRIS,10501200000000,FIESTA STIKIE 400GR,MAKANAN & MINUMAN OLAHAN,52900,3,158700,Offline,KRANJI,55929.72
82144333780,6C5948860548,1/29/2025,QRIS,10607800000000,TARTARUGA CRISPY SEAWEED BBQ 3.2GR,MAKANAN & MINUMAN OLAHAN,3500,3,10500,Offline,CIKAMPEK,3000
81226562812,6C4888282060,9/21/2025,Debit Card,10601400000000,WAKELY CHOCO DRINK HIMALAYAN SALT OAT CHOCO 230ML,MAKANAN & MINUMAN OLAHAN,27500,2,55000,Shopee,SOREANG BANDUNG,11000
81226562812,6C4888282060,9/21/2025,Debit Card,10501200000000,ARDENA OTAK OTAK SINGAPORE 500GR,MAKANAN & MINUMAN OLAHAN,37000,4,148000,Shopee,SOREANG BANDUNG,49412.6
81226562812,6C4888282060,9/21/2025,Debit Card,10707700000000,ONE PRICE SOLID TURNER,MAKANAN & MINUMAN OLAHAN,27500,5,137500,Shopee,SOREANG BANDUNG,56689.2
85738577557,6C9858858013,7/5/2025,QRIS,10300700000000,SWJ OYONG 400GR,MAKANAN & MINUMAN OLAHAN,12700,4,50800,Tokopedia,TEBET,2800
87854752087,6C7238363203,7/18/2025,Cash,10702800000000,NICE FACIAL TISSUE 500S,MAKANAN & MINUMAN OLAHAN,15400,3,46200,WA,KRANGGAN,23290.92
87854752087,6C7238363203,7/18/2025,Cash,10602600000000,TARO NET MIX TERIYAKI BARBEQUE 65GR,MAKANAN & MINUMAN OLAHAN,8500,3,25500,WA,KRANGGAN,7210.8
81252288537,6C7627722108,12/14/2025,QRIS,10300700000000,DF JERUK LIMO 250GR,MAKANAN & MINUMAN OLAHAN,17300,4,69200,Gojek,KRANJI,5200
81252288537,6C7627722108,12/14/2025,QRIS,10601400000000,ALANG SARI COOL JERUK NIPIS 300ML,MAKANAN & MINUMAN OLAHAN,8000,5,40000,Gojek,KRANJI,10828.85
82179400660,6C1782122053,11/24/2025,Cash,10601900000000,NUTRIJELL STRAWBERRY 15GR,MAKANAN & MINUMAN OLAHAN,5300,2,10600,Tokopedia,TEBET,3094.54
82179400660,6C1782122053,11/24/2025,Cash,10601700000000,DELMONTE SAUS TOMAT PCH 200GR,BUMBU & KONDIMEN,7200,2,14400,Tokopedia,TEBET,4737.84
82179400660,6C1782122053,11/24/2025,Cash,10707700000000,PORTABLE GAS STOVE,MAKANAN & MINUMAN OLAHAN,666200,1,666200,Tokopedia,TEBET,191200
81149955559,6C4023134351,6/15/2025,Voucher,10601800000000,DOLPIN GARAM 500GR,MAKANAN & MINUMAN OLAHAN,9000,5,45000,WA,KRANJI,10000
82158771795,6C9225803023,7/22/2025,QRIS,10601700000000,DELMONTE SAUS TOMAT GALON 5.7KG,BUMBU & KONDIMEN,99000,4,396000,WA,KRANGGAN,78524
82158771795,6C9225803023,7/22/2025,QRIS,10501200000000,PANDAFIO TAPE BLEPETAN,MAKANAN & MINUMAN OLAHAN,17800,2,35600,WA,KRANGGAN,9600
81299548679,6C8981076867,3/27/2025,QRIS,10601300000000,MITRAQU TEPUNG BUMBU 1KG,BUMBU & KONDIMEN,30000,4,120000,Tokopedia,TEBET,32000
81299548679,6C8981076867,3/27/2025,QRIS,10604300000000,YOUVIT BEAUTY PLUS 28GR,MAKANAN & MINUMAN OLAHAN,29900,1,29900,Tokopedia,TEBET,9697
81299548679,6C8981076867,3/27/2025,QRIS,10601400000000,NESCAFE ALACAFE CARAMEL MACCHIATO 220ML,MAKANAN & MINUMAN OLAHAN,7200,4,28800,Tokopedia,TEBET,8154.32
81354336318,6C7327762332,10/26/2025,Debit Card,10602400000000,SPRITE BOTOL 250ML,MAKANAN & MINUMAN OLAHAN,3900,1,3900,WA,SOREANG BANDUNG,1024.63
81354336318,6C7327762332,10/26/2025,Debit Card,10602400000000,GREENFIELDS EXTRA GO CHAMOMILE 200ML,MAKANAN & MINUMAN OLAHAN,7800,3,23400,WA,SOREANG BANDUNG,6375
81354336318,6C7327762332,10/26/2025,Debit Card,10501200000000,BACITUL BAKSO ACI TULANG RANGU,PRODUK OLAHAN BEKU,15700,2,31400,WA,SOREANG BANDUNG,6400
81354336318,6C7327762332,10/26/2025,Debit Card,11306700000000,AMAGO MINYAK GORENG 2LT,MAKANAN & MINUMAN OLAHAN,43000,2,86000,WA,SOREANG BANDUNG,19545.4
87833326292,6C2820421364,4/23/2025,Voucher,10602400000000,KUAS KUNYIT ASAM ORIGINAL 250ML,MAKANAN & MINUMAN OLAHAN,12300,2,24600,WA,GDC DEPOK,6138.5
82183337884,6C9111748106,6/9/2025,Debit Card,10601700000000,MAE PLOY SWEET CHILLI SAUCE 280ML,MAKANAN & MINUMAN OLAHAN,46500,4,186000,Gojek,CIKAMPEK,52000
82183337884,6C9111748106,6/9/2025,Debit Card,10601800000000,EMPING MELINJO KG,MAKANAN & MINUMAN OLAHAN,79500,3,238500,Gojek,CIKAMPEK,37975.89
82183337884,6C9111748106,6/9/2025,Debit Card,10300700000000,BAYAM TRADE 300GR,AYAM & TELUR,8000,3.17,25360,Gojek,CIKAMPEK,3170
81272787446,6C5454208422,5/21/2025,Cash,11506400000000,IKAN SELAR 500GR,IKAN & HASIL LAUT,21500,2.24,48160,Tokopedia,JATI RAWAMANGUN,16800
81379154916,6C5415881102,1/26/2025,QRIS,10501200000000,GOURMET MASTER CHICKEN POK POK 400GR,AYAM & TELUR,51000,0.62,31620,Tokopedia,SOREANG BANDUNG,7773.56
81379154916,6C5415881102,1/26/2025,QRIS,10501200000000,NAZREEN FOOD ROTI MARYAM ORIGINAL,MAKANAN & MINUMAN OLAHAN,23500,2,47000,Tokopedia,SOREANG BANDUNG,13000
85720098379,6C6807642736,11/2/2025,QRIS,10100100000000,ULB TULANG KAMBING FRESH KG,MAKANAN & MINUMAN OLAHAN,40000,3,120000,Offline,CIKAMPEK,15000
85720098379,6C6807642736,11/2/2025,QRIS,10602000000000,ALAMME PURE HONEY 250ML,MAKANAN & MINUMAN OLAHAN,46750,2,93500,Offline,CIKAMPEK,18700
85720098379,6C6807642736,11/2/2025,QRIS,10602600000000,LOLITA SEBLAK RAFAEL,MAKANAN & MINUMAN OLAHAN,15900,1,15900,Offline,CIKAMPEK,3900
81140968624,6C3988344667,10/24/2025,Voucher,10300700000000,SWJ OYONG 400GR,MAKANAN & MINUMAN OLAHAN,12700,2,25400,Shopee,SOREANG BANDUNG,1400
82127342862,6C2468976844,8/12/2025,Cash,10501200000000,KIBIF SOSIS BOCKWURST LADA HITAM 310GR,PRODUK OLAHAN BEKU,37500,5,187500,Gojek,JATI RAWAMANGUN,70745
82127342862,6C2468976844,8/12/2025,Cash,10702700000000,MAMA LEMON JERUK NIPIS PCH 680ML,MAKANAN & MINUMAN OLAHAN,10000,1,10000,Gojek,JATI RAWAMANGUN,1959.46
87847171014,6C5383174011,11/25/2025,Cash,10601700000000,CHILI CHILA SAMBAL BAWANG 210GR,BUMBU & KONDIMEN,40000,2,80000,Offline,KRANGGAN,12000
87847171014,6C5383174011,11/25/2025,Cash,10300600000000,SWJ LEMON LOKAL 500GR,MAKANAN & MINUMAN OLAHAN,23500,1,23500,Offline,KRANGGAN,1500
87847171014,6C5383174011,11/25/2025,Cash,10501100000000,SARI ROTI SOBEK CHOCOLATE STROBERI,MAKANAN & MINUMAN OLAHAN,18000,5,90000,Offline,KRANGGAN,17027.05
87849985991,6C4037079091,11/12/2025,Voucher,10300700000000,SWJ KANGKUNG AKAR 200GR,MAKANAN & MINUMAN OLAHAN,7400,5,37000,Tokopedia,CIKAMPEK,2000
87849985991,6C4037079091,11/12/2025,Voucher,10602600000000,WCC ICE BON BON WITH MILK,MAKANAN & MINUMAN OLAHAN,9600,1,9600,Tokopedia,CIKAMPEK,3250
81115460453,6C1290058499,2/10/2025,Voucher,10601400000000,MILKU MILK ORIGINAL 200ML,MAKANAN & MINUMAN OLAHAN,3800,4,15200,WA,JATI RAWAMANGUN,4983.8
87891568271,6C4893942956,3/22/2025,QRIS,10501200000000,CAMPINA FG FANTASY PLUS ANGGUR 55ML,MAKANAN & MINUMAN OLAHAN,4500,3,13500,Gojek,KRANJI,3771
87891568271,6C4893942956,3/22/2025,QRIS,10607800000000,SNAZZY BOOM GRAPPY BOOM,MAKANAN & MINUMAN OLAHAN,6500,4,26000,Gojek,KRANJI,5000
82115074322,6C4379089590,10/27/2025,Cash,10607100000000,SUMO MERAH BERAS 5KG,MAKANAN & MINUMAN OLAHAN,95500,2,191000,Tokopedia,SOREANG BANDUNG,8600
82148803111,6C6527040530,1/1/2025,Voucher,10601800000000,KOBE TEPUNG BAKWAN & PERKEDEL 210GR,MAKANAN & MINUMAN OLAHAN,6700,4,26800,WA,SOREANG BANDUNG,7340.56
87867335102,6C7556915244,5/10/2025,Cash,10501200000000,LAUKITA CUMI CABE IJO 175 GR,IKAN & HASIL LAUT,63000,4.82,303660,Offline,GDC DEPOK,67041.43
87867335102,6C7556915244,5/10/2025,Cash,10603700000000,BOTAN SARDINES SAUS TOMAT 425GR,BUMBU & KONDIMEN,27499.99,2,54999.98,Offline,GDC DEPOK,8153.98
87867335102,6C7556915244,5/10/2025,Cash,10300700000000,PWT BAWANG MERAH 250GR,MAKANAN & MINUMAN OLAHAN,12200,4,48800,Offline,GDC DEPOK,2600
87867335102,6C7556915244,5/10/2025,Cash,10602100000000,CHOCOLATOS DRINK CHOCO BTL 200ML,MAKANAN & MINUMAN OLAHAN,6700,3,20100,Offline,GDC DEPOK,5769
81393113572,6C7280510386,3/16/2025,Debit Card,10601400000000,GOOD DAY ORIGINALE CAPP 250ML,MAKANAN & MINUMAN OLAHAN,7000,2,14000,Gojek,TEBET,4615.58
81393113572,6C7280510386,3/16/2025,Debit Card,10602400000000,FRUIT TEA BLACKCURRANT BTL 500ML,MAKANAN & MINUMAN OLAHAN,7300,1,7300,Gojek,TEBET,2232.43
87892789467,6C6029391805,8/27/2025,Voucher,10100100000000,DAGING SUKIYAKI 500GR,DAGING,62500,1.61,100625,Gojek,KRANGGAN,14745.99
87862040983,6C5727579013,9/25/2025,Voucher,10601700000000,SAORI SAUS TERIYAKI 1000ML,BUMBU & KONDIMEN,53500,3,160500,Tokopedia,KRANJI,32014.05
81211338717,6C7333648279,9/19/2025,Voucher,10607800000000,SUSU LEMBANG SEMPRONG CREPES CHEESE,MAKANAN & MINUMAN OLAHAN,24900,1,24900,Gojek,SOREANG BANDUNG,6900
81211338717,6C7333648279,9/19/2025,Voucher,10602200000000,NISSIN RAMEN PAS KARI ALA JEPANG 76GR,MAKANAN & MINUMAN OLAHAN,4700,2,9400,Gojek,SOREANG BANDUNG,1920
85770521465,6C3605251331,9/19/2025,Debit Card,10602600000000,RENGGINANG CEPLUS PEDAS BAWANG GORENG,MAKANAN & MINUMAN OLAHAN,33500,2,67000,WA,CIKAMPEK,21000
85770521465,6C3605251331,9/19/2025,Debit Card,10501200000000,INDOESKRIM BULK STRAWBERRY 8LT,MAKANAN & MINUMAN OLAHAN,167000,3,501000,WA,CIKAMPEK,95594.58
85770521465,6C3605251331,9/19/2025,Debit Card,10300600000000,GOLDEN NATURA RED GUAVA FROZEN 450GR,PRODUK OLAHAN BEKU,50000,4,200000,WA,CIKAMPEK,30000
85770521465,6C3605251331,9/19/2025,Debit Card,10602400000000,JAMU LIFESTYLE TOLAK LINU 152ML,MAKANAN & MINUMAN OLAHAN,14500,2,29000,WA,CIKAMPEK,4200
81180852822,6C6753946832,7/28/2025,QRIS,11205200000000,HYFUN SHOESTRING 1KG,MAKANAN & MINUMAN OLAHAN,35900,2,71800,Tokopedia,TEBET,27800
81274296280,6C1588735469,4/23/2025,Voucher,10602400000000,KIRANTI SEHAT DATANG BULAN 150ML,MAKANAN & MINUMAN OLAHAN,7500,5,37500,WA,JATI RAWAMANGUN,12019.2
81274296280,6C1588735469,4/23/2025,Voucher,10602400000000,LE MINERALE 600ML,MAKANAN & MINUMAN OLAHAN,3500,2,7000,WA,JATI RAWAMANGUN,3471.48
